"ward","cid","county","wid","vid","village","county_2","subCounty_2","lhz","studyGroup","team_2"
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","258","village 82","Baringo","Mogotio Sub County",3,2,8
"Mogotio","1","Baringo","89","219","village 43","Baringo","Mogotio Sub County",3,2,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mukutani","1","Baringo","90","120","Mukutani","Baringo","Baringo South",3,1,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","220","village 44","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mumberes/Maji Mazuri","1","Baringo","91","259","village 83","Baringo","Koibatek Sub County",3,2,8
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","24","Chawia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","153","Secho","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","118","Mtungi","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","103","Majego","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","125","Mwatate","Taita Taveta","",5,2,5
"Mwatate","10","Taita Taveta","92","23","Chabia","Taita Taveta","",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Mwavumbo","6","Kwale","93","109","Maweu","Kwale","Kinango Sub County",5,2,5
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nakalale","12","Turkana","94","115","Moruangibuin","Turkana","Turkana North",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","127","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanam","12","Turkana","95","126","Nanam","Turkana","Turkana West",1,1,6
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","1","jalish","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","129","Nanighi","Garissa","Fafi",2,1,7
"Nanighi","2","Garissa","96","2","Abakdera","Garissa","Fafi",2,1,7
